"STATION","NAME","DATE","AWND","TAVG","TMAX","TMIN"
"USW00073801","NORTHPORT 2 S, AL US","2017-05-18",,,"89","73"
"USW00073801","NORTHPORT 2 S, AL US","2017-05-19",,,"92","67"
"USW00073801","NORTHPORT 2 S, AL US","2017-05-20",,,"90","68"
"USW00073801","NORTHPORT 2 S, AL US","2017-05-21",,,"81","69"
"USW00073801","NORTHPORT 2 S, AL US","2017-05-22",,,"83","68"
"USW00073801","NORTHPORT 2 S, AL US","2017-05-23",,,"77","66"
"USW00073801","NORTHPORT 2 S, AL US","2017-05-24",,,"72","57"
"USW00073801","NORTHPORT 2 S, AL US","2017-05-25",,,"76","51"
"USW00073801","NORTHPORT 2 S, AL US","2017-05-26",,,"87","56"
"USW00073801","NORTHPORT 2 S, AL US","2017-05-27",,,"88","66"
"USW00073801","NORTHPORT 2 S, AL US","2017-05-28",,,"84","66"
"USW00073801","NORTHPORT 2 S, AL US","2017-05-29",,,"82","68"
"USW00073801","NORTHPORT 2 S, AL US","2017-05-30",,,"85","68"
"USW00073801","NORTHPORT 2 S, AL US","2017-05-31",,,"87","67"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-01",,,"83","66"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-02",,,"85","69"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-03",,,"86","67"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-04",,,"87","72"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-05",,,"82","71"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-06",,,"79","70"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-07",,,"85","64"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-08",,,"83","57"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-09",,,"84","57"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-10",,,"89","62"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-11",,,"92","65"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-12",,,"92","71"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-13",,,"90","69"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-14",,,"90","70"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-15",,,"92","67"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-16",,,"88","67"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-17",,,"89","65"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-18",,,"90","71"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-19",,,"85","71"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-20",,,"84","72"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-21",,,"75","71"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-22",,,"80","74"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-23",,,"86","73"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-24",,,"87","72"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-25",,,"82","63"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-26",,,"87","59"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-27",,,"88","64"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-28",,,"90","66"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-29",,,"82","73"
"USW00073801","NORTHPORT 2 S, AL US","2017-06-30",,,"86","71"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-01",,,"92","71"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-02",,,"89","71"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-03",,,"91","70"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-04",,,"92","74"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-05",,,"92","75"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-06",,,"92","72"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-07",,,"92","72"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-08",,,"89","71"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-09",,,"90","69"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-10",,,"92","67"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-11",,,"92","71"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-12",,,"93","72"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-13",,,"91","73"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-14",,,"92","73"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-15",,,"90","71"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-16",,,"90","72"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-17",,,"92","72"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-18",,,"91","70"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-19",,,"93","73"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-20",,,"95","73"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-21",,,"96","74"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-22",,,"93","73"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-23",,,"91","74"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-24",,,"90","74"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-25",,,"91","74"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-26",,,"93","75"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-27",,,"94","75"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-28",,,"90","76"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-29",,,"91","71"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-30",,,"91","65"
"USW00073801","NORTHPORT 2 S, AL US","2017-07-31",,,"92","66"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-01",,,"92","65"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-02",,,"83","71"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-03",,,"92","71"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-04",,,"90","71"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-05",,,"92","69"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-06",,,"85","74"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-07",,,"85","73"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-08",,,"75","72"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-09",,,"85","72"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-10",,,"89","72"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-11",,,"87","74"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-12",,,"91","73"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-13",,,"92","73"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-14",,,"92","75"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-15",,,"89","74"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-16",,,"90","74"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-17",,,"91","73"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-18",,,"91","73"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-19",,,"93","72"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-20",,,"95","73"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-21",,,"94","74"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-22",,,"91","73"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-23",,,"90","73"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-24",,,"88","65"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-25",,,"90","62"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-26",,,"87","73"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-27",,,"85","74"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-28",,,"80","71"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-29",,,"81","65"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-30",,,"82","72"
"USW00073801","NORTHPORT 2 S, AL US","2017-08-31",,,"85","73"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-01",,,"84","67"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-02",,,"84","62"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-03",,,"87","62"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-04",,,"88","63"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-05",,,"90","65"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-06",,,"80","55"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-07",,,"79","51"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-08",,,"81","52"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-09",,,"83","58"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-10",,,"82","61"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-11",,,"67","58"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-12",,,"63","59"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-13",,,"74","58"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-14",,,"84","66"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-15",,,"89","65"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-16",,,"89","68"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-17",,,"91","70"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-18",,,"91","68"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-19",,,"90","70"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-20",,,"91","68"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-21",,,"92","69"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-22",,,"92","69"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-23",,,"91","69"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-24",,,"90","67"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-25",,,"87","67"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-26",,,"91","65"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-27",,,"92","64"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-28",,,"91","64"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-29",,,"89","61"
"USW00073801","NORTHPORT 2 S, AL US","2017-09-30",,,"88","65"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-01",,,"84","66"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-02",,,"82","69"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-03",,,"87","68"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-04",,,"86","62"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-05",,,"87","56"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-06",,,"89","57"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-07",,,"87","71"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-08",,,"82","74"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-09",,,"81","74"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-10",,,"87","72"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-11",,,"87","62"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-12",,,"80","59"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-13",,,"88","57"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-14",,,"81","68"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-15",,,"87","63"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-16",,,"71","50"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-17",,,"73","48"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-18",,,"75","46"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-19",,,"79","45"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-20",,,"81","47"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-21",,,"83","53"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-22",,,"76","65"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-23",,,"69","50"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-24",,,"67","43"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-25",,,"64","38"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-26",,,"75","44"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-27",,,"77","47"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-28",,,"57","40"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-29",,,"56","35"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-30",,,"71","34"
"USW00073801","NORTHPORT 2 S, AL US","2017-10-31",,,"72","43"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-01",,,"66","51"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-02",,,"78","65"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-03",,,"81","64"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-04",,,"79","63"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-05",,,"81","59"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-06",,,"75","61"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-07",,,"77","62"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-08",,,"62","51"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-09",,,"63","43"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-10",,,"65","37"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-11",,,"68","36"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-12",,,"68","53"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-13",,,"67","43"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-14",,,"67","37"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-15",,,"64","43"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-16",,,"66","44"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-17",,,"72","38"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-18",,,"75","51"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-19",,,"56","32"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-20",,,"57","28"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-21",,,"64","31"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-22",,,"61","33"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-23",,,"61","28"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-24",,,"66","29"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-25",,,"66","37"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-26",,,"67","36"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-27",,,"67","31"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-28",,,"71","31"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-29",,,"72","40"
"USW00073801","NORTHPORT 2 S, AL US","2017-11-30",,,"67","51"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-01",,,"62","47"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-02",,,"61","44"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-03",,,"70","39"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-04",,,"62","41"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-05",,,"70","43"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-06",,,"46","41"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-07",,,"48","41"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-08",,,"42","32"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-09",,,"47","26"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-10",,,"52","24"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-11",,,"64","29"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-12",,,"56","34"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-13",,,"55","25"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-14",,,"57","30"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-15",,,"44","27"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-16",,,"55","24"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-17",,,"50","38"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-18",,,"61","48"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-19",,,"65","55"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-20",,,"76","55"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-21",,,"60","52"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-22",,,"68","53"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-23",,,"70","47"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-24",,,"48","38"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-25",,,"42","30"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-26",,,"51","27"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-27",,,"43","31"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-28",,,"47","27"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-29",,,"51","24"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-30",,,"50","27"
"USW00073801","NORTHPORT 2 S, AL US","2017-12-31",,,"43","22"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-01",,,"29","17"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-02",,,"35","14"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-03",,,"42","26"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-04",,,"38","21"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-05",,,"44","16"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-06",,,"48","20"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-07",,,"52","26"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-08",,,"51","37"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-09",,,"63","49"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-10",,,"66","45"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-11",,,"73","61"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-12",,,"64","26"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-13",,,"35","25"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-14",,,"43","21"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-15",,,"55","26"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-16",,,"35","20"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-17",,,"30","9"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-18",,,"42","13"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-19",,,"53","15"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-20",,,"66","42"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-21",,,"73","36"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-22",,,"65","51"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-23",,,"57","38"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-24",,,"57","28"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-25",,,"61","25"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-26",,,"61","32"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-27",,,"58","53"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-28",,,"61","49"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-29",,,"63","33"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-30",,,"49","27"
"USW00073801","NORTHPORT 2 S, AL US","2018-01-31",,,"61","26"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-01",,,"69","44"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-02",,,"45","31"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-03",,,"58","28"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-04",,,"53","37"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-05",,,"54","33"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-07",,,"61","38"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-08",,,"60","30"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-09",,,"70","31"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-10",,,"66","56"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-11",,,"67","47"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-12",,,"47","40"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-14",,,"66","53"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-15",,,"78","64"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-16",,,"71","52"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-17",,,"76","51"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-18",,,"58","49"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-19",,,"80","52"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-20",,,"81","59"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-21",,,"83","67"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-22",,,"83","67"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-23",,,"80","62"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-24",,,"76","66"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-25",,,"70","50"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-26",,,"69","46"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-27",,,"73","40"
"USW00073801","NORTHPORT 2 S, AL US","2018-02-28",,,"80","57"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-01",,,"69","53"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-02",,,"64","39"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-03",,,"69","33"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-04",,,"73","35"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-05",,,"71","49"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-06",,,"69","47"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-07",,,"52","37"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-08",,,"55","31"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-09",,,"66","30"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-10",,,"73","46"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-11",,,"62","47"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-12",,,"58","40"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-13",,,"59","32"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-14",,,"57","31"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-15",,,"71","29"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-16",,,"62","42"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-17",,,"81","60"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-18",,,"72","56"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-19",,,"79","60"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-20",,,"66","40"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-21",,,"59","37"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-22",,,"65","32"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-23",,,"71","39"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-24",,,"79","56"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-25",,,"80","59"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-26",,,"59","52"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-27",,,"71","50"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-28",,,"80","62"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-29",,,"72","58"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-30",,,"67","44"
"USW00073801","NORTHPORT 2 S, AL US","2018-03-31",,,"73","38"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-01",,,"80","44"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-02",,,"79","51"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-03",,,"84","56"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-04",,,"64","44"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-05",,,"68","35"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-06",,,"73","48"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-07",,,"58","39"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-08",,,"65","32"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-09",,,"72","52"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-10",,,"73","46"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-11",,,"74","40"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-12",,,"80","44"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-13",,,"80","58"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-14",,,"78","60"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-15",,,"60","39"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-16",,,"60","35"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-17",,,"80","37"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-18",,,"81","54"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-19",,,"66","47"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-20",,,"72","40"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-21",,,"78","44"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-22",,,"68","60"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-23",,,"71","54"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-24",,,"69","54"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-25",,,"77","51"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-26",,,"68","54"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-27",,,"75","49"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-28",,,"81","49"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-29",,,"73","45"
"USW00073801","NORTHPORT 2 S, AL US","2018-04-30",,,"79","41"
"USW00073801","NORTHPORT 2 S, AL US","2018-05-01",,,"83","49"
"USW00073801","NORTHPORT 2 S, AL US","2018-05-02",,,"84","59"
"USW00073801","NORTHPORT 2 S, AL US","2018-05-03",,,"84","61"
"USW00073801","NORTHPORT 2 S, AL US","2018-05-04",,,"84","61"
"USW00073801","NORTHPORT 2 S, AL US","2018-05-05",,,"77","58"
"USW00073801","NORTHPORT 2 S, AL US","2018-05-06",,,"83","53"
"USW00073801","NORTHPORT 2 S, AL US","2018-05-07",,,"87","54"
"USW00073801","NORTHPORT 2 S, AL US","2018-05-08",,,"87","56"
"USW00073801","NORTHPORT 2 S, AL US","2018-05-09",,,"89","58"
"USW00073801","NORTHPORT 2 S, AL US","2018-05-10",,,"90","65"
"USW00073801","NORTHPORT 2 S, AL US","2018-05-11",,,"89","62"
"USW00073801","NORTHPORT 2 S, AL US","2018-05-12",,,"90","58"
"USW00073801","NORTHPORT 2 S, AL US","2018-05-13",,,"93","60"
